placement,device_type,traffic_source,brand_name,category,recommendation_impressions,recommendation_clicks,recommendation_purchases,sessions_reached,customers_reached,recommendation_ctr_pct,recommendation_cvr_pct,recommendation_purchase_rate_pct,avg_rec_rank,avg_product_price,avg_product_rating,total_loves_signal,recommendation_action_segment
email_recs,tablet,paid_social,Farmacy,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,26.0,4.68,7178.0,High Interest Low Purchase
email_recs,desktop,paid_social,PATTERN by Tracee Ellis Ross,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,12.0,4.38,7133.0,High Interest Low Purchase
email_recs,mobile_app,influencer,INC.redible,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,15.0,4.08,10245.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,ROSE Ingleton MD,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,70.0,4.71,2391.0,High Interest Low Purchase
pdp_similar,mobile_app,paid_social,PROVEN Skincare,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,169.99,4.34,1660.0,High Interest Low Purchase
email_recs,desktop,direct,BeautyBio,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,65.0,3.53,7820.0,High Interest Low Purchase
home_recs,desktop,influencer,OLEHENRIKSEN,Men,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,44.0,4.82,4370.0,High Interest Low Purchase
cart_cross_sell,mobile_web,direct,Drybar,Mini Size,2,2.0,0.0,2,2,100.0,0.0,0.0,3.5,14.0,3.74,16642.0,High Interest Low Purchase
pdp_similar,mobile_app,email,T3,Tools & Brushes,2,2.0,0.0,2,2,100.0,0.0,0.0,3.0,89.0,4.21,37412.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,KILIAN Paris,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,265.0,3.4,2567.0,High Interest Low Purchase
cart_cross_sell,mobile_app,affiliate,CLINIQUE,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,62.0,4.47,21297.0,High Interest Low Purchase
home_recs,tablet,paid_social,Jack Black,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,16.0,4.0,1361.0,High Interest Low Purchase
home_recs,mobile_web,email,Oribe,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,19.0,4.29,0.0,High Interest Low Purchase
home_recs,tablet,organic,TAN-LUXE,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,60.0,4.2,22970.0,High Interest Low Purchase
home_recs,mobile_app,affiliate,Armani Beauty,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,60.0,4.5,753.0,High Interest Low Purchase
cart_cross_sell,mobile_app,paid_search,Saie,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,16.0,3.33,7546.0,High Interest Low Purchase
pdp_similar,mobile_web,organic,Gisou,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,13.0,4.29,806.0,High Interest Low Purchase
cart_cross_sell,tablet,email,Susteau,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,29.0,2.5,799.0,High Interest Low Purchase
home_recs,tablet,email,Narciso Rodriguez,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,70.0,4.39,10488.0,High Interest Low Purchase
pdp_similar,mobile_web,direct,TWEEZERMAN,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,10.0,2.71,5661.0,High Interest Low Purchase
cart_cross_sell,mobile_app,affiliate,SOBEL SKIN Rx,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,75.0,4.16,1702.0,High Interest Low Purchase
cart_cross_sell,mobile_app,influencer,Givenchy,Fragrance,2,2.0,0.0,2,2,100.0,0.0,0.0,2.5,108.0,4.58,20876.0,High Interest Low Purchase
home_recs,mobile_web,email,Soleil Toujours,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,58.0,4.38,1982.0,High Interest Low Purchase
pdp_similar,mobile_app,organic,Dr. Jart+,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,28.0,4.28,6599.0,High Interest Low Purchase
pdp_similar,mobile_app,affiliate,Saint Jane Beauty,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,125.0,4.4,21687.0,High Interest Low Purchase
home_recs,tablet,email,JVN,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,26.0,4.28,39342.0,High Interest Low Purchase
cart_cross_sell,tablet,affiliate,Alpha-H,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,38.0,4.55,3612.0,High Interest Low Purchase
cart_cross_sell,mobile_app,paid_social,Montblanc,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,98.0,4.59,8831.0,High Interest Low Purchase
cart_cross_sell,mobile_web,paid_social,Valentino,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,40.0,4.26,10108.0,High Interest Low Purchase
pdp_similar,mobile_app,influencer,fresh,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,19.0,4.22,98027.0,High Interest Low Purchase
pdp_similar,tablet,influencer,Ralph Lauren,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,34.0,4.79,1771.0,High Interest Low Purchase
home_recs,tablet,paid_search,Donna Karan,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,30.0,4.4,4932.0,High Interest Low Purchase
email_recs,tablet,paid_search,Saint Jane Beauty,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,48.0,4.94,1267.0,High Interest Low Purchase
home_recs,desktop,email,Drybar,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,14.0,3.58,6534.0,High Interest Low Purchase
home_recs,desktop,paid_search,NUDESTIX,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,29.0,4.3,40664.0,High Interest Low Purchase
email_recs,mobile_web,direct,Nécessaire,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,25.0,4.53,11896.0,High Interest Low Purchase
email_recs,mobile_web,influencer,Peter Thomas Roth,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,23.0,4.26,33061.0,High Interest Low Purchase
pdp_similar,mobile_app,paid_social,Paula's Choice,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,12.0,4.4,15303.0,High Interest Low Purchase
pdp_similar,mobile_web,influencer,ONE/SIZE by Patrick Starrr,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,24.0,4.17,18322.0,High Interest Low Purchase
pdp_similar,mobile_web,organic,Origins,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,41.0,4.42,9188.0,High Interest Low Purchase
email_recs,desktop,influencer,Grande Cosmetics,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,24.0,3.94,11765.0,High Interest Low Purchase
cart_cross_sell,mobile_web,organic,HUM Nutrition,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,40.0,4.53,7623.0,High Interest Low Purchase
cart_cross_sell,mobile_app,organic,HERMÈS,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,47.0,4.11,2300.0,High Interest Low Purchase
email_recs,tablet,influencer,Urban Decay,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,12.0,4.66,17695.0,High Interest Low Purchase
home_recs,tablet,paid_search,Fashion Fair,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,39.0,4.57,5569.0,High Interest Low Purchase
pdp_similar,desktop,paid_social,Murad,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,27.0,4.39,10029.0,High Interest Low Purchase
email_recs,tablet,influencer,Sol de Janeiro,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,30.0,3.91,45721.0,High Interest Low Purchase
cart_cross_sell,mobile_app,affiliate,Tatcha,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,49.0,4.4,45737.0,High Interest Low Purchase
cart_cross_sell,tablet,organic,Josie Maran,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,18.0,4.4,28599.0,High Interest Low Purchase
pdp_similar,tablet,influencer,BeautyBio,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,59.0,4.27,4954.0,High Interest Low Purchase
cart_cross_sell,desktop,paid_social,Ami Colé,Makeup,2,2.0,0.0,2,2,100.0,0.0,0.0,2.0,21.0,4.73,7863.0,High Interest Low Purchase
home_recs,tablet,direct,IT Cosmetics,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,22.0,5.0,2187.0,High Interest Low Purchase
pdp_similar,tablet,direct,L'Occitane,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,20.0,4.38,27300.0,High Interest Low Purchase
home_recs,mobile_web,organic,OLEHENRIKSEN,Makeup,2,2.0,0.0,2,2,100.0,0.0,0.0,2.0,40.0,4.31,106344.0,High Interest Low Purchase
email_recs,mobile_app,influencer,54 Thrones,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,38.0,4.33,19028.0,High Interest Low Purchase
pdp_similar,tablet,paid_search,Wishful,Skincare,2,2.0,0.0,2,2,100.0,0.0,0.0,3.0,53.0,4.29,38327.0,High Interest Low Purchase
cart_cross_sell,tablet,influencer,Fenty Skin,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,36.0,3.51,26880.0,High Interest Low Purchase
cart_cross_sell,mobile_app,organic,The Maker,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,175.0,4.29,35.0,High Interest Low Purchase
home_recs,tablet,email,ghd,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,279.0,3.95,27236.0,High Interest Low Purchase
pdp_similar,tablet,affiliate,Olaplex,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,30.0,4.33,527201.0,High Interest Low Purchase
pdp_similar,tablet,influencer,CLEAN RESERVE,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,44.0,4.33,18286.0,High Interest Low Purchase
cart_cross_sell,tablet,paid_social,Boy Smells,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,98.0,4.53,2516.0,High Interest Low Purchase
email_recs,tablet,paid_search,JVN,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,29.0,4.47,26188.0,High Interest Low Purchase
email_recs,desktop,email,ROSE INC,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,66.0,5.0,4044.0,High Interest Low Purchase
pdp_similar,mobile_web,paid_social,Farmacy,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,35.0,4.12,10054.0,High Interest Low Purchase
email_recs,tablet,paid_search,Jack Black,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,16.0,4.21,1394.0,High Interest Low Purchase
pdp_similar,mobile_app,direct,MERIT,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,38.0,4.65,45008.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,Maison Louis Marie,Bath & Body,2,2.0,0.0,2,2,100.0,0.0,0.0,2.0,27.0,4.07,7008.0,High Interest Low Purchase
pdp_similar,desktop,paid_social,REFY,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,40.0,4.2,7727.0,High Interest Low Purchase
home_recs,mobile_web,direct,Charlotte Tilbury,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,7.0,4.41,11872.0,High Interest Low Purchase
cart_cross_sell,mobile_web,direct,Hanni,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,24.0,4.7,3023.0,High Interest Low Purchase
home_recs,mobile_web,influencer,PHLUR,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,36.0,4.29,94.0,High Interest Low Purchase
cart_cross_sell,desktop,paid_search,SEPHORA COLLECTION,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,18.0,3.5,2442.0,High Interest Low Purchase
home_recs,desktop,paid_search,Urban Decay,Tools & Brushes,2,2.0,0.0,2,2,100.0,0.0,0.0,3.0,12.0,4.66,35390.0,High Interest Low Purchase
home_recs,mobile_app,affiliate,PROVEN Skincare,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,169.99,4.34,1660.0,High Interest Low Purchase
email_recs,desktop,paid_social,House of Lashes,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,14.0,3.25,4045.0,High Interest Low Purchase
home_recs,tablet,affiliate,Kiehl's Since 1851,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,36.0,4.0,68043.0,High Interest Low Purchase
home_recs,tablet,paid_social,Supergoop!,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,36.0,4.48,2352.0,High Interest Low Purchase
home_recs,tablet,paid_search,La Mer,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,300.0,4.13,5085.0,High Interest Low Purchase
home_recs,mobile_web,direct,LAWLESS,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,32.0,4.6,12625.0,High Interest Low Purchase
email_recs,tablet,affiliate,Jouer Cosmetics,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,32.0,4.23,12268.0,High Interest Low Purchase
cart_cross_sell,mobile_app,paid_search,Anastasia Beverly Hills,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,29.0,4.47,27720.0,High Interest Low Purchase
home_recs,mobile_app,paid_social,Capri Blue,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,22.0,4.0,2027.0,High Interest Low Purchase
home_recs,desktop,paid_search,Touchland,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,16.0,4.16,21810.0,High Interest Low Purchase
home_recs,tablet,influencer,Natasha Denona,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,27.0,4.42,28086.0,High Interest Low Purchase
email_recs,tablet,paid_social,Nécessaire,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,15.0,4.16,45229.0,High Interest Low Purchase
cart_cross_sell,desktop,paid_search,The 7 Virtues,Bath & Body,2,2.0,0.0,2,2,100.0,0.0,0.0,1.0,69.0,4.56,17781.0,High Interest Low Purchase
home_recs,desktop,direct,Verb,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,20.0,4.51,3263.0,High Interest Low Purchase
email_recs,desktop,direct,The Nue Co.,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,65.0,4.55,4403.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,Estée Lauder,Skincare,2,2.0,0.0,2,2,100.0,0.0,0.0,2.0,96.0,4.29,25341.0,High Interest Low Purchase
cart_cross_sell,mobile_app,organic,Gucci,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,78.0,4.67,6498.0,High Interest Low Purchase
home_recs,tablet,paid_search,Dr. Lara Devgan Scientific Beauty,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,65.0,4.2,1136.0,High Interest Low Purchase
pdp_similar,mobile_web,organic,PHLUR,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,36.0,4.29,94.0,High Interest Low Purchase
pdp_similar,mobile_app,paid_social,Supergoop!,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,14.0,4.0,12909.0,High Interest Low Purchase
email_recs,mobile_app,paid_social,Murad,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,27.0,4.39,10029.0,High Interest Low Purchase
home_recs,mobile_app,influencer,Koh Gen Do,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,23.0,4.48,23197.0,High Interest Low Purchase
cart_cross_sell,mobile_app,paid_social,Tatcha,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,54.0,4.4,129166.0,High Interest Low Purchase
pdp_similar,desktop,influencer,Prima,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,15.0,4.52,13419.0,High Interest Low Purchase
pdp_similar,desktop,paid_social,Drunk Elephant,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,28.0,3.53,21745.0,High Interest Low Purchase
home_recs,desktop,influencer,stila,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,12.0,3.39,13018.0,High Interest Low Purchase
email_recs,mobile_web,influencer,Saint Jane Beauty,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,38.0,4.83,10922.0,High Interest Low Purchase
home_recs,mobile_web,organic,Kate Somerville,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,22.0,4.34,21018.0,High Interest Low Purchase
email_recs,desktop,email,L'Occitane,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,29.0,4.14,8278.0,High Interest Low Purchase
home_recs,mobile_web,organic,Viktor&Rolf,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,56.0,4.4,6756.0,High Interest Low Purchase
cart_cross_sell,desktop,affiliate,Calvin Klein,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,93.0,4.57,17410.0,High Interest Low Purchase
home_recs,tablet,paid_social,OLEHENRIKSEN,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,22.0,4.54,4043.0,High Interest Low Purchase
cart_cross_sell,mobile_web,direct,Deborah Lippmann,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,49.0,4.29,3564.0,High Interest Low Purchase
email_recs,mobile_web,organic,Sunday Riley,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,48.0,4.4,17905.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,Valentino,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,58.0,4.26,4000.0,High Interest Low Purchase
pdp_similar,mobile_web,paid_search,COLOR WOW,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,12.0,2.42,6842.0,High Interest Low Purchase
pdp_similar,tablet,affiliate,TAN-LUXE,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,49.0,4.43,5117.0,High Interest Low Purchase
email_recs,desktop,direct,Herbivore,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,46.0,4.03,17686.0,High Interest Low Purchase
pdp_similar,desktop,email,fresh,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,19.0,4.22,98027.0,High Interest Low Purchase
pdp_similar,mobile_web,paid_social,Glow Recipe,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,21.0,4.68,24615.0,High Interest Low Purchase
email_recs,tablet,influencer,Blinc,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,26.0,3.79,5598.0,High Interest Low Purchase
email_recs,tablet,email,Cinema Secrets,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,28.0,3.88,12631.0,High Interest Low Purchase
home_recs,desktop,affiliate,PMD,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,199.0,4.44,24832.0,High Interest Low Purchase
email_recs,mobile_app,email,GLO Science,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,35.0,4.87,1894.0,High Interest Low Purchase
pdp_similar,desktop,affiliate,Calvin Klein,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,20.0,4.83,5075.0,High Interest Low Purchase
home_recs,desktop,paid_social,REFY,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,40.0,4.2,7727.0,High Interest Low Purchase
email_recs,mobile_app,affiliate,Laura Mercier,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,72.0,3.52,10419.0,High Interest Low Purchase
pdp_similar,mobile_web,influencer,Sulwhasoo,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,52.0,4.48,2968.0,High Interest Low Purchase
email_recs,mobile_web,email,MERIT,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,24.0,4.31,171427.0,High Interest Low Purchase
cart_cross_sell,tablet,direct,Melanin Haircare,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,32.0,4.6,3873.0,High Interest Low Purchase
pdp_similar,desktop,direct,Supergoop!,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,38.0,4.0,19560.0,High Interest Low Purchase
cart_cross_sell,desktop,organic,NEST New York,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,22.0,4.29,550.0,High Interest Low Purchase
cart_cross_sell,mobile_web,influencer,Kosas,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,25.0,4.29,22688.0,High Interest Low Purchase
home_recs,tablet,paid_social,By Rosie Jane,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,40.0,4.5,1828.0,High Interest Low Purchase
pdp_similar,mobile_app,influencer,CANOPY,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,150.0,4.44,7559.0,High Interest Low Purchase
pdp_similar,mobile_web,direct,Farmacy,Mini Size,2,2.0,0.0,2,2,100.0,0.0,0.0,2.5,25.0,4.59,46953.0,High Interest Low Purchase
cart_cross_sell,mobile_app,paid_search,OLEHENRIKSEN,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,40.0,4.31,53172.0,High Interest Low Purchase
cart_cross_sell,mobile_app,direct,First Aid Beauty,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,12.0,3.98,48043.0,High Interest Low Purchase
home_recs,mobile_web,affiliate,JLo Beauty,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,60.0,3.92,2023.0,High Interest Low Purchase
email_recs,desktop,direct,The Ordinary,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,13.0,2.67,10485.0,High Interest Low Purchase
cart_cross_sell,mobile_app,direct,Overose,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,58.0,3.36,2332.0,High Interest Low Purchase
cart_cross_sell,mobile_app,affiliate,Farmacy,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,24.0,4.5,39775.0,High Interest Low Purchase
home_recs,tablet,email,Clarins,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,77.0,4.04,18756.0,High Interest Low Purchase
email_recs,mobile_app,affiliate,KVD Beauty,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,20.0,4.67,20139.0,High Interest Low Purchase
email_recs,desktop,paid_search,Crown Affair,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,45.0,4.88,8759.0,High Interest Low Purchase
pdp_similar,desktop,affiliate,Acqua di Parma,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,210.0,4.28,3378.0,High Interest Low Purchase
email_recs,tablet,direct,Maison Louis Marie,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,122.0,4.28,10469.0,High Interest Low Purchase
pdp_similar,tablet,affiliate,SIMIHAZE BEAUTY,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,30.0,3.17,1137.0,High Interest Low Purchase
home_recs,desktop,affiliate,Moroccanoil,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,16.0,4.45,22385.0,High Interest Low Purchase
home_recs,desktop,affiliate,Ceremonia,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,42.0,3.5,840.0,High Interest Low Purchase
cart_cross_sell,desktop,paid_search,HUM Nutrition,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,20.0,4.51,12792.0,High Interest Low Purchase
home_recs,mobile_web,direct,DOMINIQUE COSMETICS,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,49.0,4.79,3494.0,High Interest Low Purchase
pdp_similar,tablet,email,Freck Beauty,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,26.0,4.32,32441.0,High Interest Low Purchase
email_recs,mobile_app,email,Sol de Janeiro,Skincare,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,18.0,4.13,118586.0,High Interest Low Purchase
home_recs,mobile_app,email,OLEHENRIKSEN,Men,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,44.0,4.82,4370.0,High Interest Low Purchase
email_recs,mobile_web,direct,Christian Louboutin,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,90.0,4.36,49836.0,High Interest Low Purchase
pdp_similar,mobile_app,organic,GLO Science,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,35.0,4.87,1894.0,High Interest Low Purchase
home_recs,mobile_web,affiliate,Sephora Favorites,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,65.0,2.95,18892.0,High Interest Low Purchase
cart_cross_sell,mobile_web,paid_search,Natasha Denona,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,5.0,27.0,4.41,29327.0,High Interest Low Purchase
email_recs,mobile_web,paid_social,Jouer Cosmetics,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,4.0,34.0,3.5,5122.0,High Interest Low Purchase
home_recs,tablet,paid_search,SEPHORA COLLECTION,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,12.0,4.71,12195.0,High Interest Low Purchase
home_recs,desktop,paid_search,Overose,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,58.0,3.36,2332.0,High Interest Low Purchase
pdp_similar,mobile_app,paid_search,The Original MakeUp Eraser,Tools & Brushes,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,15.0,3.53,10279.0,High Interest Low Purchase
email_recs,desktop,influencer,HUM Nutrition,Hair,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,26.0,3.93,46886.0,High Interest Low Purchase
email_recs,tablet,affiliate,NAILS INC.,Makeup,2,2.0,0.0,2,2,100.0,0.0,0.0,3.0,15.0,4.01,24908.0,High Interest Low Purchase
home_recs,mobile_app,paid_search,Saie,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,16.0,3.33,7546.0,High Interest Low Purchase
home_recs,mobile_app,paid_search,fresh,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,2.0,19.0,4.22,98027.0,High Interest Low Purchase
cart_cross_sell,desktop,influencer,alpyn beauty,Mini Size,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,23.0,4.85,3822.0,High Interest Low Purchase
pdp_similar,desktop,paid_social,OLEHENRIKSEN,Makeup,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,40.0,4.31,53172.0,High Interest Low Purchase
home_recs,tablet,direct,Algenist,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,38.0,4.18,5372.0,High Interest Low Purchase
email_recs,tablet,paid_search,Montblanc,Fragrance,1,1.0,0.0,1,1,100.0,0.0,0.0,1.0,115.0,4.92,4658.0,High Interest Low Purchase
pdp_similar,mobile_web,paid_social,Saint Jane Beauty,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,3.0,58.0,4.51,6797.0,High Interest Low Purchase
home_recs,mobile_web,email,Tatcha,Bath & Body,1,1.0,0.0,1,1,100.0,0.0,0.0,6.0,58.0,4.87,9046.0,High Interest Low Purchase
